Site_ID,Lat,Lon,Total_Facilities,Diversity_Index,Facility_Types_List,Subtype_Diversity
1003912,51.20991,-1.481867,13,5,"2, 6, 6, 7, 7, 7, 7, 12, 12, 12, 12, 12, 13",6
1003913,50.86246,-1.431759,7,4,"2, 6, 7, 7, 12, 12, 12",6
1003914,51.26494,-1.121385,5,3,"2, 7, 7, 7, 12",4
1003915,51.2657,-1.087584,9,5,"2, 2, 6, 7, 7, 12, 12, 12, 13",6
1003917,50.91565,-1.35671,5,4,"2, 6, 7, 7, 12",5
1003918,51.32596,-0.7797003,6,4,"2, 5, 5, 6, 6, 13",5
1003919,51.07722,-0.806126,13,7,"2, 5, 5, 5, 5, 6, 6, 6, 6, 8, 12, 13, 17",11
1003920,51.11591,-0.8681284,2,2,"7, 12",2
1003921,50.82351,-1.175412,13,5,"2, 5, 5, 5, 5, 5, 5, 6, 6, 8, 12, 12, 12",11
1003922,51.24716,-1.114343,8,4,"2, 5, 5, 5, 5, 6, 6, 12",8
1003923,50.81021,-1.157578,14,7,"2, 5, 5, 5, 5, 5, 5, 6, 6, 6, 7, 8, 12, 17",13
1003924,50.81905,-1.308152,4,3,"6, 11, 11, 20",3
1003926,51.40764,-0.8380029,5,3,"2, 7, 7, 7, 12",5
1003928,51.23701,-0.7391852,8,5,"2, 5, 5, 5, 5, 6, 8, 12",8
1003929,51.47059,-1.049453,5,5,"2, 6, 8, 12, 17",5
1003930,51.27076,-0.8460298,8,4,"5, 5, 5, 5, 6, 6, 8, 12",8
1003931,51.30004,-0.7798994,6,2,"5, 5, 5, 5, 6, 6",6
1003932,50.89409,-1.011578,1,1,6,1
1003933,50.82367,-1.215802,1,1,6,1
1003935,50.78661,-1.040255,1,1,7,1
1003936,50.90227,-1.329257,1,1,6,1
1003937,51.36319,-0.7925001,5,5,"2, 6, 8, 13, 17",5
1003938,50.85723,-1.185359,10,6,"2, 6, 7, 7, 12, 12, 12, 13, 17, 17",7
1003939,51.30491,-0.756086,11,5,"2, 2, 5, 5, 5, 5, 6, 6, 8, 12, 12",8
1003940,51.29025,-0.756839,8,6,"2, 3, 6, 7, 7, 12, 12, 13",7
1003942,50.96957,-1.37001,14,9,"2, 4, 5, 6, 6, 7, 7, 9, 12, 12, 12, 13, 13, 17",12
1003943,51.27179,-1.122701,5,3,"2, 5, 5, 5, 6",5
1003944,50.80191,-1.076697,3,3,"2, 6, 12",3
1003945,51.33445,-0.8093097,10,6,"2, 5, 5, 6, 8, 12, 12, 12, 13, 13",9
1003946,50.82426,-1.372077,8,5,"2, 5, 5, 6, 6, 8, 8, 9",6
1003947,51.27968,-0.8452129,2,2,"2, 6",2
1003948,51.21657,-1.501358,6,2,"5, 5, 5, 5, 6, 6",6
1003949,51.27802,-0.8625431,8,5,"2, 6, 6, 7, 7, 12, 12, 13",6
1003950,50.85775,-0.9816879,10,6,"2, 3, 6, 6, 7, 7, 7, 12, 12, 13",10
1003951,50.79026,-0.9908258,1,1,6,1
1003952,50.79607,-0.9750458,9,4,"2, 5, 5, 5, 5, 5, 5, 6, 17",8
1003953,51.08126,-1.33006,11,5,"5, 5, 5, 5, 5, 6, 6, 6, 8, 12, 17",10
1003954,50.86187,-1.219579,12,6,"2, 5, 5, 5, 5, 5, 5, 6, 8, 12, 12, 17",11
1003955,50.83632,-1.076373,2,2,"7, 20",2
1003957,50.81583,-1.160572,5,4,"2, 5, 7, 7, 13",5
1003958,50.9138,-1.008337,12,6,"2, 5, 5, 5, 5, 5, 5, 6, 8, 12, 12, 17",11
1003959,51.35659,-1.1732,11,7,"2, 5, 5, 5, 5, 6, 7, 8, 12, 12, 13",11
1003960,51.28359,-1.083562,3,2,"5, 6, 6",3
1003961,51.06897,-1.315708,2,2,"6, 12",2
1003962,50.85485,-1.273272,2,2,"5, 7",2
1003963,50.86316,-1.274704,2,2,"6, 12",2
1003964,50.75361,-1.555628,7,5,"2, 6, 7, 7, 8, 12, 12",6
1003965,50.75285,-1.528233,1,1,7,1
1003966,50.98598,-1.277223,1,1,6,1
1003967,51.45211,-1.027933,6,6,"2, 5, 6, 7, 12, 13",6
1003968,51.1118,-0.8496661,4,3,"2, 6, 7, 7",4
1003969,50.82463,-1.082283,10,9,"1, 2, 6, 7, 7, 8, 12, 13, 17, 20",10
1003970,50.98384,-1.468953,9,5,"2, 5, 5, 5, 5, 6, 6, 8, 17",9
1003972,50.84669,-1.196381,8,4,"5, 5, 5, 5, 6, 6, 12, 17",8
1003973,50.75149,-1.66303,6,5,"2, 6, 7, 12, 12, 13",5
1003974,51.30304,-0.7664538,6,4,"2, 5, 5, 6, 6, 8",6
1003975,50.94108,-1.45908,7,5,"2, 6, 6, 8, 12, 12, 17",6
1003976,50.94292,-1.451998,2,1,"7, 7",2
1003977,50.86999,-1.001043,9,5,"2, 5, 5, 6, 6, 6, 8, 12, 12",7
1003978,50.84878,-1.093925,3,2,"2, 6, 6",3
1003979,51.08894,-1.166531,12,6,"2, 5, 5, 5, 5, 5, 5, 6, 8, 12, 17, 17",11
1003980,50.8426,-1.126784,12,6,"2, 2, 5, 5, 5, 5, 5, 6, 6, 8, 12, 17",11
1003983,50.77888,-1.085037,6,3,"2, 7, 7, 7, 12, 12",5
1003984,50.92287,-1.466618,8,5,"2, 5, 5, 5, 6, 6, 8, 12",8
1003985,51.25374,-1.115105,6,2,"5, 5, 5, 5, 6, 6",6
1003986,50.84703,-1.782838,7,6,"2, 6, 7, 7, 8, 12, 13",7
1003987,51.06827,-1.311093,9,7,"2, 6, 7, 7, 8, 12, 12, 13, 17",8
1003988,51.25332,-0.9527165,10,3,"5, 5, 5, 5, 5, 5, 5, 6, 6, 8",10
1003989,50.99365,-1.501115,6,4,"2, 5, 5, 6, 6, 8",6
1003990,50.98645,-1.489367,9,5,"2, 7, 7, 7, 12, 12, 12, 13, 17",8
1003992,50.91733,-1.429808,2,1,"7, 7",2
1003993,50.79267,-1.093808,1,1,6,1
1003994,51.41145,-0.8230363,6,5,"2, 6, 6, 8, 12, 13",6
1003995,50.91074,-1.399094,4,4,"2, 6, 12, 13",4
1003996,50.80029,-1.13623,10,7,"2, 6, 6, 6, 7, 8, 12, 12, 13, 17",8
1003997,50.87637,-0.9705099,10,5,"5, 5, 5, 5, 5, 6, 6, 7, 12, 17",10
1003998,50.99505,-1.460105,8,4,"5, 5, 5, 5, 5, 6, 7, 17",8
1003999,50.94001,-1.188482,13,6,"2, 5, 5, 5, 5, 5, 5, 6, 6, 7, 8, 8, 12",13
1004000,51.34843,-1.136672,3,3,"2, 7, 12",3
1004001,51.00562,-0.9091725,10,5,"2, 6, 7, 7, 7, 12, 12, 12, 13, 13",8
1004002,51.22549,-1.335141,12,6,"2, 5, 5, 5, 5, 5, 5, 6, 6, 7, 8, 17",12
1004003,50.92106,-1.508669,7,4,"2, 6, 7, 7, 12, 12, 12",5
1004004,50.7981,-1.094952,2,2,"2, 7",2
1004005,51.27404,-1.088642,8,5,"2, 5, 5, 5, 5, 6, 8, 12",8
1004006,50.88707,-1.041542,5,3,"2, 7, 7, 12, 12",4
1004007,51.27238,-0.7553439,7,4,"2, 5, 5, 5, 5, 6, 12",7
1004008,51.36481,-0.8123444,20,10,"2, 4, 5, 5, 5, 5, 5, 5, 6, 7, 7, 8, 8, 8, 9, 12, 12, 13, 17, 17",17
1004009,50.91682,-1.514061,2,2,"6, 13",2
1004010,50.86583,-1.284029,11,4,"2, 5, 5, 5, 5, 5, 5, 5, 6, 6, 8",11
1004011,51.06811,-1.330322,12,7,"2, 5, 5, 5, 5, 5, 6, 6, 7, 8, 12, 17",12
1004012,50.91825,-1.302378,14,7,"2, 5, 5, 5, 5, 5, 6, 6, 7, 7, 8, 8, 12, 17",14
1004013,50.78368,-1.080106,2,2,"2, 6",2
1004014,51.05532,-1.318394,13,6,"2, 2, 6, 6, 7, 7, 12, 13, 13, 13, 17, 17, 17",7
1004015,50.96085,-1.297981,12,7,"1, 2, 5, 5, 5, 5, 6, 8, 8, 12, 17, 17",10
1004016,51.33805,-0.8368043,13,6,"2, 5, 5, 5, 5, 5, 5, 5, 5, 6, 7, 12, 17",13
1004017,52.74688,-1.464225,7,5,"2, 5, 5, 6, 6, 7, 17",7
1004019,52.61055,-1.134692,6,4,"2, 6, 6, 7, 7, 12",5
1004020,52.66152,-1.160094,12,5,"2, 5, 5, 5, 5, 5, 5, 5, 6, 6, 12, 17",10
1004022,52.58822,-1.072333,12,5,"2, 5, 5, 5, 5, 5, 5, 6, 8, 8, 12, 12",10
1004023,52.93721,-0.8074685,7,5,"2, 5, 5, 6, 6, 12, 17",7
1004026,52.58522,-1.203174,3,2,"5, 6, 6",3
1004027,52.67352,-0.5179214,5,2,"5, 5, 5, 5, 6",5
1004028,52.6225,-1.133157,3,3,"2, 6, 12",3
1004029,52.76838,-1.211647,9,5,"2, 6, 6, 7, 7, 12, 12, 12, 13",7
1004030,52.65078,-1.119975,4,4,"2, 6, 7, 12",4
1004031,52.55389,-1.158859,8,4,"5, 5, 5, 6, 6, 12, 17, 17",7
1004032,52.62844,-1.089907,8,4,"2, 5, 5, 5, 6, 6, 6, 12",7
1004033,52.626,-1.285702,13,6,"2, 5, 5, 5, 5, 5, 5, 6, 6, 6, 7, 8, 12",12
1004034,52.57564,-1.333896,8,4,"5, 5, 5, 5, 5, 6, 8, 17",8
1004035,52.58493,-1.205341,9,7,"2, 3, 6, 7, 7, 9, 12, 12, 13",8
1004036,52.62491,-1.062714,6,4,"2, 6, 7, 7, 12, 12",6
1004038,52.54176,-1.04592,9,3,"5, 5, 5, 5, 5, 5, 5, 6, 8",9
1004039,52.58839,-1.073929,3,2,"5, 5, 6",3
1004040,52.72242,-0.6282334,4,3,"5, 5, 6, 17",4
1004041,52.65847,-1.235686,4,4,"2, 6, 8, 17",4
1004042,52.581,-1.115364,12,5,"5, 5, 5, 5, 5, 6, 6, 6, 8, 12, 12, 17",10
1004043,52.65324,-1.051273,9,3,"5, 5, 5, 5, 5, 6, 6, 6, 17",8
1004044,52.4667,-0.9159377,9,6,"2, 3, 4, 4, 6, 7, 7, 12, 12",8
1004045,52.7388,-1.358133,9,6,"2, 6, 7, 9, 12, 12, 12, 13, 13",8
1004046,52.54057,-1.377068,9,5,"2, 6, 6, 7, 7, 7, 12, 12, 13",8
1004048,52.74939,-1.47112,13,7,"2, 2, 5, 6, 7, 7, 7, 7, 8, 12, 12, 12, 13",10
1004049,52.7554,-1.151944,8,3,"5, 5, 5, 5, 5, 6, 6, 7",8
1004050,52.68907,-1.399429,7,6,"2, 5, 5, 6, 7, 8, 12",7
1004051,52.74998,-1.468475,11,4,"5, 5, 5, 5, 5, 5, 5, 6, 6, 8, 17",11
1004052,52.5472,-1.353217,9,5,"5, 5, 5, 5, 6, 6, 7, 8, 17",9
1004054,52.78122,-0.8873041,5,2,"5, 5, 5, 6, 6",4
1004055,52.62177,-1.063801,12,4,"2, 5, 5, 5, 5, 5, 5, 5, 6, 6, 8, 8",11
1004056,52.72979,-1.326872,1,1,12,1
1004057,52.75389,-0.8749913,9,6,"2, 5, 5, 5, 6, 6, 8, 12, 17",8
1004058,52.66752,-1.166427,9,5,"2, 6, 7, 7, 7, 7, 12, 12, 13",6
1004059,52.68714,-1.120172,8,4,"2, 5, 5, 5, 5, 6, 6, 7",8
1004060,52.76956,-1.225696,21,9,"1, 1, 2, 2, 5, 5, 5, 5, 6, 6, 6, 7, 8, 8, 8, 8, 8, 12, 12, 13, 17",15
1004061,52.46042,-1.208884,7,6,"2, 5, 6, 6, 8, 12, 17",7
1004062,52.45687,-1.205106,1,1,7,1
1004063,52.60801,-1.081254,12,8,"1, 2, 5, 5, 6, 7, 8, 8, 12, 17, 17, 17",10
1004064,52.6246,-1.404817,7,3,"5, 5, 5, 5, 5, 6, 7",7
1004065,52.6841,-1.275682,4,3,"5, 6, 6, 8",3
1004066,52.76642,-0.8917055,6,4,"2, 6, 12, 12, 12, 13",4
1004067,52.63293,-1.120125,5,4,"2, 6, 6, 8, 12",5
1004069,52.641,-1.178864,14,5,"5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 8, 17, 20",12
1004070,52.6445,-1.180787,4,3,"2, 7, 7, 13",3
1004071,52.60128,-1.086267,1,1,7,1
1004072,52.67332,-0.7292026,9,6,"2, 5, 5, 5, 6, 7, 8, 8, 13",8
1004073,52.59232,-1.089022,5,4,"2, 6, 7, 12, 12",4
1004074,52.74497,-1.171618,10,6,"2, 5, 5, 5, 5, 6, 6, 7, 8, 12",10
1004075,52.48642,-0.9235277,11,5,"2, 5, 5, 5, 5, 5, 5, 6, 6, 12, 17",10
1004076,52.61144,-1.162924,3,2,"5, 6, 6",2
1004078,52.61325,-1.134522,4,4,"1, 2, 8, 12",4
1004079,52.60603,-1.125729,8,5,"2, 4, 5, 5, 6, 6, 12, 12",7
1004080,52.66121,-1.107759,9,5,"2, 5, 5, 5, 5, 5, 6, 8, 12",9
1004081,52.72769,-1.135708,6,5,"2, 6, 7, 8, 12, 12",5
1004082,52.70391,-1.067675,3,3,"2, 7, 12",3
1004083,52.59689,-1.14017,2,2,"2, 6",2
1004084,52.63969,-1.100142,5,4,"2, 6, 7, 7, 12",4
1004086,52.63964,-1.121129,1,1,6,1
1004087,52.52979,-1.222337,5,2,"5, 5, 5, 5, 6",5
1004088,52.57993,-0.7218977,6,4,"5, 5, 5, 6, 8, 12",6
1004089,52.58827,-0.7303942,10,5,"2, 5, 5, 5, 5, 6, 6, 7, 7, 13",10
1004090,52.67384,-0.7420004,13,6,"2, 5, 5, 5, 5, 5, 5, 6, 6, 7, 8, 12, 12",11
1004091,52.76237,-0.8904672,6,3,"2, 7, 7, 7, 12, 12",5
1004092,52.47428,-0.9237354,10,5,"2, 5, 5, 5, 5, 5, 6, 6, 8, 12",9
1004093,52.58131,-1.121394,2,2,"2, 7",2
1004094,52.61719,-1.186262,10,6,"5, 5, 5, 5, 5, 6, 7, 8, 12, 13",10
1004095,52.70445,-1.069035,11,5,"5, 5, 5, 5, 5, 5, 6, 6, 8, 12, 17",10
1004096,54.98959,-1.558392,12,6,"2, 5, 5, 5, 5, 5, 5, 6, 6, 7, 8, 12",12
1004097,54.89167,-1.51754,10,6,"2, 5, 5, 5, 6, 6, 8, 12, 12, 17",9
1004098,54.88713,-1.57722,3,3,"2, 6, 12",3
1004101,54.95921,-1.702368,3,2,"6, 7, 7",3
1004102,54.95018,-1.448892,7,6,"2, 3, 6, 6, 7, 12, 13",7
1004104,54.97355,-1.42615,11,6,"1, 2, 5, 5, 5, 5, 6, 6, 6, 7, 12",9
1004105,54.91819,-1.449119,8,6,"2, 5, 6, 6, 7, 8, 8, 12",7
1004106,54.95988,-1.44206,8,4,"2, 5, 5, 5, 6, 6, 6, 12",6
1004107,54.97733,-1.610842,5,3,"2, 7, 7, 7, 12",4
1004108,54.96846,-1.513308,10,7,"2, 5, 5, 6, 6, 6, 8, 12, 13, 17",9
1004109,54.99852,-1.660626,3,2,"2, 6, 6",3
1004110,54.90546,-1.387338,9,6,"2, 3, 6, 7, 7, 7, 12, 12, 13",8
1004111,54.99264,-1.696102,4,2,"7, 7, 7, 12",3
1004112,54.9506,-1.641973,3,3,"2, 6, 12",3
1004113,54.9469,-1.650749,6,4,"2, 7, 7, 12, 12, 13",5
1004114,54.97673,-1.577812,5,3,"2, 7, 7, 12, 12",5
1004115,54.9737,-1.61543,8,5,"2, 3, 6, 6, 12, 12, 13, 13",7
1004116,54.96725,-1.640623,4,4,"2, 7, 12, 17",4
1004117,54.87288,-1.4274,11,7,"2, 5, 5, 6, 6, 7, 7, 8, 12, 12, 17",9
1004118,54.94058,-1.546664,4,2,"2, 7, 7, 7",3
1004119,54.98426,-1.661474,1,1,7,1
1004121,54.96092,-1.580929,10,6,"1, 2, 5, 5, 6, 8, 8, 8, 8, 12",9
1004122,54.95123,-1.602478,10,5,"2, 6, 6, 7, 7, 7, 12, 12, 12, 13",6
1004123,55.01317,-1.623749,13,5,"2, 5, 5, 5, 5, 6, 6, 6, 6, 8, 12, 12, 12",9
1004124,55.01061,-1.62405,4,3,"2, 7, 7, 12",4
1004125,54.97536,-1.409095,7,6,"2, 5, 5, 6, 7, 8, 12",7
1004127,54.9739,-1.508128,3,2,"2, 7, 7",3
1004128,54.97842,-1.519219,6,5,"2, 3, 6, 6, 12, 13",6
1004129,54.9537,-1.48774,7,5,"2, 5, 5, 5, 6, 8, 12",7
1004130,54.8179,-1.460326,8,5,"2, 5, 5, 5, 6, 6, 8, 12",8
1004131,54.82143,-1.454228,4,3,"2, 6, 7, 7",4
1004132,54.94763,-1.551873,9,4,"2, 5, 5, 5, 5, 5, 6, 6, 12",8
1004133,54.98042,-1.399639,2,2,"2, 6",2
1004134,54.84463,-1.474452,6,5,"2, 3, 6, 6, 8, 12",6
1004135,54.98127,-1.485293,3,3,"2, 6, 12",3
1004136,54.99422,-1.60617,4,3,"2, 2, 7, 12",3
1004137,54.92793,-1.606284,6,3,"5, 5, 5, 6, 6, 17",6
1004138,55.00408,-1.656398,8,5,"2, 5, 6, 6, 6, 6, 7, 12",6
1004140,54.96868,-1.556028,9,7,"1, 2, 5, 6, 8, 8, 8, 12, 13",8
1004141,55.01845,-1.575845,7,4,"5, 5, 6, 6, 6, 12, 17",6
1004142,54.89287,-1.570454,4,3,"2, 5, 6, 6",4
1004143,54.9719,-1.468137,3,2,"2, 6, 6",2
1004144,55.03055,-1.466563,12,5,"2, 5, 5, 5, 5, 6, 6, 6, 6, 6, 12, 17",9
1004145,54.96596,-1.49715,8,5,"1, 1, 1, 2, 5, 5, 6, 8",7
1004146,54.93678,-1.386191,10,5,"2, 5, 5, 5, 5, 5, 6, 6, 7, 12",10
1004147,54.92347,-1.416476,2,2,"2, 7",2
1004148,54.98124,-1.426467,7,4,"5, 5, 5, 6, 6, 8, 12",7
1004149,54.98462,-1.750494,8,5,"2, 5, 5, 5, 6, 8, 12, 12",7
1004151,54.97646,-1.678272,6,2,"5, 5, 5, 5, 5, 6",6
1004152,54.92094,-1.385496,3,2,"2, 7, 7",3
1004153,54.92035,-1.478944,6,3,"2, 5, 5, 5, 5, 6",5
1004154,55.00546,-1.47461,9,3,"2, 5, 5, 5, 5, 5, 5, 6, 6",9
1004155,54.92468,-1.515282,2,2,"5, 6",2
1004156,55.0083,-1.65308,6,5,"2, 6, 8, 12, 12, 17",5
1004157,54.89734,-1.443724,5,3,"5, 5, 6, 6, 12",5
1004158,54.96167,-1.468913,5,5,"2, 5, 6, 8, 12",5
1004159,54.96865,-1.420367,8,6,"2, 6, 7, 7, 7, 8, 12, 13",8
1004160,54.96589,-1.487834,3,3,"3, 6, 13",3
1004162,54.97223,-1.77494,6,3,"5, 5, 5, 6, 6, 17",5
1004163,54.97574,-1.693861,3,2,"2, 6, 6",3
1004164,54.97472,-1.600604,1,1,6,1
1004165,54.93633,-1.369889,4,3,"2, 6, 6, 12",3
1004166,54.88308,-1.408362,7,5,"2, 4, 7, 12, 12, 17, 17",5
1004167,54.96521,-1.452857,2,2,"2, 6",2
1004168,54.89677,-1.367278,6,5,"2, 6, 6, 7, 8, 12",6
1004169,54.88752,-1.521128,6,3,"5, 5, 5, 6, 6, 17",6
1004170,54.94394,-1.563044,7,4,"2, 5, 5, 6, 6, 6, 12",6
1004171,54.98789,-1.434467,1,1,2,1
1004172,55.02194,-1.454634,4,3,"2, 7, 7, 12",4
1004173,54.97677,-1.607515,4,3,"2, 6, 6, 13",3
1004174,54.90463,-1.391462,3,3,"2, 6, 7",3
1004175,54.92238,-1.52428,5,4,"1, 2, 6, 6, 7",5
1004176,54.97651,-1.552129,5,3,"2, 5, 5, 6, 6",5
1004178,54.99422,-1.552516,7,5,"2, 6, 6, 8, 9, 9, 13",7
1004179,54.89774,-1.531539,6,5,"2, 6, 7, 7, 12, 13",6
1004180,54.90844,-1.522094,7,3,"2, 5, 5, 5, 6, 6, 6",6
1004181,54.99432,-1.699664,11,5,"2, 5, 5, 5, 5, 5, 5, 6, 8, 8, 12",10
1004182,54.9772,-1.659268,6,5,"2, 5, 5, 6, 8, 12",6
1004184,54.99582,-1.46099,3,3,"2, 7, 12",3
1004185,54.94052,-1.684816,16,6,"2, 2, 5, 5, 5, 5, 5, 6, 6, 6, 8, 8, 8, 8, 12, 17",12
1004186,54.94895,-1.3617,7,4,"2, 5, 5, 5, 6, 6, 13",6
1004187,54.94983,-1.37383,2,2,"5, 7",2
1004188,55.04814,-1.46561,10,4,"5, 5, 5, 6, 6, 6, 6, 8, 8, 12",8
1004189,55.05249,-1.45303,5,3,"2, 7, 7, 7, 12",5
1004190,52.39003,-1.571317,3,3,"2, 6, 12",3
1004191,52.61783,-2.162987,12,6,"2, 5, 5, 5, 5, 5, 5, 6, 7, 12, 20, 20",12
1004192,52.60549,-2.150603,11,8,"1, 2, 5, 5, 6, 8, 8, 12, 12, 17, 20",9
1004193,52.53124,-1.905138,8,4,"1, 1, 1, 2, 8, 12, 12, 12",5
1004194,52.58214,-2.009795,8,7,"5, 5, 6, 7, 8, 12, 13, 17",8
1004195,52.48354,-1.750767,6,4,"5, 5, 6, 6, 7, 8",6
1004196,52.3846,-1.739202,10,5,"5, 5, 5, 5, 6, 6, 6, 8, 12, 17",9
1004199,52.49915,-1.896263,3,2,"2, 7, 7",3
1004200,52.50752,-1.877182,2,2,"2, 6",2
1004201,52.42902,-1.482594,6,5,"2, 5, 6, 7, 7, 12",6
1004202,52.38495,-1.650838,3,2,"5, 5, 7",3
1004203,52.56256,-1.915467,8,5,"5, 5, 5, 5, 6, 7, 12, 13",8
1004204,52.41523,-1.516071,5,3,"5, 5, 6, 6, 17",5
1004205,52.43749,-1.999052,4,3,"2, 5, 6, 6",4
1004206,52.53811,-1.912681,3,2,"2, 2, 7",2
1004207,52.57256,-2.091897,3,3,"2, 6, 12",3
1004208,52.56254,-2.081085,1,1,6,1
1004209,52.56887,-2.076632,4,3,"2, 7, 7, 13",4
1004210,52.58838,-1.991768,4,3,"2, 6, 6, 13",3
1004211,52.46262,-1.888136,5,2,"2, 6, 6, 6, 6",3
1004212,52.61238,-1.999331,5,4,"2, 6, 6, 7, 12",5
1004213,52.39917,-1.49182,6,3,"5, 5, 5, 6, 6, 8",6
1004214,52.48111,-2.118566,2,2,"6, 7",2
1004215,52.51304,-1.895568,4,3,"2, 6, 6, 8",4
1004216,52.65475,-1.931211,12,5,"5, 5, 5, 5, 5, 5, 5, 6, 6, 7, 13, 17",12
1004217,52.61821,-2.114067,1,1,7,1
1004218,52.41413,-1.451653,11,7,"2, 5, 5, 5, 5, 5, 6, 7, 8, 12, 17",11
1004219,52.44234,-1.53665,8,4,"5, 5, 5, 6, 6, 6, 7, 12",7
1004220,52.43587,-1.452477,8,5,"2, 5, 5, 5, 6, 6, 7, 12",8
1004221,52.5149,-1.789404,1,1,7,1
1004222,52.52017,-1.782229,5,3,"2, 6, 6, 6, 12",4
1004223,52.41718,-1.888317,7,5,"2, 6, 7, 9, 12, 12, 12",6
1004224,52.53389,-1.874631,6,3,"5, 5, 6, 6, 6, 7",4
1004225,52.39632,-2.003298,8,5,"2, 5, 6, 6, 6, 8, 12, 12",6
1004226,52.56134,-2.136621,7,5,"5, 5, 5, 6, 7, 8, 12",7
1004228,52.58945,-2.156046,2,2,"6, 7",2
1004229,52.61154,-2.054061,10,6,"2, 5, 5, 5, 5, 6, 6, 7, 8, 12",9
1004230,52.54679,-2.091143,10,6,"2, 5, 5, 5, 5, 6, 6, 8, 12, 13",10
1004231,52.54342,-2.081385,2,2,"6, 7",2
1004232,52.42976,-1.543517,18,5,"2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 12",14
1004233,52.40914,-1.504259,10,6,"2, 3, 6, 7, 7, 7, 12, 12, 12, 13",8
1004234,52.46309,-2.091721,3,3,"2, 5, 6",3
1004235,52.45605,-2.148686,7,5,"2, 6, 7, 7, 12, 13, 13",7
1004236,52.56918,-2.047935,7,5,"2, 5, 5, 6, 6, 7, 13",7
1004237,52.57156,-2.029412,6,4,"2, 6, 7, 7, 12, 12",5
1004238,52.56493,-1.981245,3,2,"6, 6, 7",3
1004239,52.50942,-2.092775,6,4,"2, 6, 6, 7, 7, 13",6
1004240,52.52569,-1.836038,3,3,"2, 7, 12",3
1004241,52.39558,-1.458662,7,5,"2, 5, 5, 6, 6, 7, 13",7
1004242,52.37975,-1.526693,10,3,"5, 5, 5, 5, 5, 5, 5, 5, 6, 17",10
1004243,52.42879,-1.500947,5,3,"2, 7, 7, 12, 12",4
1004245,52.60464,-1.989568,4,4,"2, 6, 12, 13",4
1004246,52.45507,-2.003614,3,2,"6, 6, 8",3
1004247,52.43883,-1.831575,9,7,"1, 2, 6, 7, 7, 8, 12, 12, 13",8
1004248,52.45354,-1.479291,7,4,"2, 5, 5, 6, 6, 6, 7",6
1004249,52.61007,-2.017242,7,5,"2, 5, 5, 6, 6, 7, 12",7
1004250,52.59829,-2.027043,12,7,"2, 5, 5, 5, 5, 5, 6, 6, 7, 8, 12, 17",12
1004252,52.5763,-2.131385,2,2,"2, 12",2
1004254,52.46866,-2.062585,9,5,"2, 6, 6, 7, 7, 12, 12, 12, 13",7
1004255,52.48251,-1.96517,5,5,"1, 2, 5, 6, 8",5
1004256,52.44762,-2.048842,8,4,"2, 7, 7, 12, 12, 12, 12, 13",6
1004257,52.5077,-1.929604,5,4,"2, 6, 7, 7, 12",4
1004258,52.45823,-1.959583,2,2,"2, 7",2
1004259,52.49107,-1.975146,6,4,"2, 2, 6, 6, 12, 13",4
1004260,52.38615,-1.647581,8,4,"2, 5, 5, 5, 5, 6, 6, 12",8
1004261,52.48858,-1.874843,3,2,"6, 6, 8",2
1004262,52.59492,-2.103768,2,2,"2, 6",2
1004263,52.43227,-1.468907,6,6,"2, 5, 6, 8, 12, 17",6
1004265,52.49412,-2.088633,8,5,"2, 5, 5, 6, 6, 8, 12, 12",7
1004266,52.52268,-1.819302,4,2,"5, 5, 5, 17",4
1004267,52.50084,-1.901682,3,3,"6, 8, 12",3
1004268,52.50525,-1.946619,3,3,"6, 8, 17",3
1004272,52.39812,-1.931535,7,4,"5, 6, 6, 6, 12, 12, 17",5
1004273,52.51451,-1.838212,6,5,"2, 5, 6, 6, 8, 17",6
1004274,52.54126,-1.875757,4,3,"2, 6, 6, 7",3
1004275,52.48008,-1.927421,3,3,"5, 6, 12",3
1004276,52.42813,-1.812541,7,3,"5, 5, 5, 5, 6, 6, 12",7
1004277,52.48904,-2.001452,3,2,"2, 7, 7",2
1004278,52.45918,-2.027471,5,4,"2, 6, 6, 8, 12",5
1004279,52.39939,-1.830783,8,4,"2, 5, 5, 5, 5, 6, 6, 8",8
1004280,52.42856,-1.934092,1,1,7,1
1004281,52.42583,-1.779079,9,4,"2, 5, 5, 5, 5, 5, 6, 6, 8",9
1004282,52.44832,-1.792048,5,2,"5, 5, 5, 6, 6",5
1004283,52.4238,-1.469685,10,4,"1, 5, 5, 5, 5, 5, 5, 6, 6, 7",9
1004285,52.60321,-1.958945,6,6,"2, 6, 7, 8, 12, 13",6
1004288,52.39418,-1.596969,4,4,"2, 6, 7, 12",4
1004290,52.52995,-1.884487,6,2,"5, 5, 5, 5, 5, 8",6
1004291,52.61705,-2.106856,6,2,"5, 5, 5, 5, 6, 6",6
1004292,52.57568,-2.072949,5,3,"5, 5, 6, 6, 17",4
1004293,52.4576,-1.886147,2,1,"7, 7",1
1004294,52.47994,-1.914906,2,2,"2, 6",2
1004296,52.43414,-1.995016,6,5,"2, 6, 6, 8, 12, 13",6
1004297,52.41228,-1.78891,3,3,"2, 5, 6",3
1004298,52.48323,-1.745895,8,7,"1, 2, 6, 7, 7, 8, 12, 13",8
