Site ID,Facility Type,Facility Subtype,Facility ID,Automatic Start Gate,Bike Wash,Timing System,Start Gate,No of Persons Start Gate,Number of Straights,Number of Turns,Surface,Artificial Sports Lighting,Start Hill Elevation,Start Hill Width,Start Straight Length,Start Straight Width,Length of Straights,Degree of Banking at Middle of Bends,Degree of Banking at Middle of Straight,Overall Width,Total Length,Width of Turns/Bends,Radius of Turns/Bends,Finish Straight Length,Finish Straight Width,Black Trails,Length of Black Trails,Length of Blue Trails,Extreme Trails,Length of Extreme Trails,Length of Green Trails,Red Trails,Length of Red Trails,Length of All Trails,Operational Status,Operational Status Notes,Operator Name,Date Opened,Expected Opening Date,Accessibility Type (Text),Accessibility Type Group (Text),Management Type (Text),Management Type Group (Text),Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Changing Place Toilets,Disability Notes,Year Built,Year Built Estimated?,Is Refurbished?,Year Refurbished,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Timing Type,Seasonality Type,Start Month,End Month,Closed Date,Closure Reason,Last Updated Date,Meets Active Places Criteria,Easting,Northing,Latitude,Longitude,Created Date
50003574,20,20004,70004829,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2014,0,0,,0,0,,1,1,1,12,,,2025-10-02 15:59:07,1,439302,360103,53.13667,-1.413975,2025-10-02 15:59:07
50003609,20,20004,70004839,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2025,0,0,,0,0,,1,1,1,12,,,2025-10-03 10:44:40,1,339538,334375,52.90341,-2.900352,2025-10-03 10:44:40
30009752,20,20003,30016953,0,,,1,8,4,3,17,1,1.5,8.5,54.8,8.5,,,,6.0,340.0,5.0,,53.5,6.0,,,,,,,,,,3,Track managed by Merton Saints BMX Club,,,,Sports Club / Community Association,Public Access,Sport Club,Others,0,0,0,0,1,0,1,1,0,0,0,,2012,0,0,,0,0,,2,1,1,12,,,2025-10-06 13:46:00,1,528768,169337,51.40845,-0.1499453,2018-11-14 14:30:06
50003743,20,20004,70005031,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2025,0,0,,0,0,,1,1,1,12,,,2025-10-22 15:12:36,1,411648,131235,51.08032,-1.835075,2025-10-22 15:12:36
1043261,20,20004,70005103,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,installed October 2025,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2025,0,0,,0,0,,1,1,1,12,,,2026-01-08 10:32:50,1,387690,438165,53.83961,-2.188544,2025-10-30 14:21:29
50003793,20,20004,70005105,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,REPTON RECREATION GROUND,,,Free Public Access,Public Access,Trust,Trust,0,0,0,0,0,0,0,0,0,0,0,,2025,0,0,,0,0,,1,1,1,12,,,2025-10-30 14:39:26,1,430184,326714,52.83712,-1.55336,2025-10-30 14:39:26
6006198,20,20004,70005266,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2025,0,0,,0,0,,1,1,1,12,,,2025-11-21 12:39:01,1,372051,390986,53.41495,-2.421945,2025-11-21 12:39:01
1040299,20,20004,30013755,0,,,0,,,,16,0,,,,,,,,6.0,85.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2017,0,0,,0,0,,1,1,1,12,,,2025-12-05 09:40:17,1,451534,464068,54.07,-1.213998,2017-11-27 12:57:07
1040130,20,20004,70005513,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Sport Club,Others,0,0,0,0,0,0,0,0,0,0,0,,2025,0,0,,0,0,,1,1,1,12,,,2025-12-22 12:22:43,1,557478,116996,50.93092,0.2396336,2025-12-22 12:22:43
30005310,20,20003,30009825,0,,,0,8,4,4,16,0,1.5,8.0,52.0,6.0,,,,6.0,325.0,5.0,,54.0,6.0,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,1990,1,1,2025,0,0,,1,1,1,12,,,2026-01-06 16:28:49,1,488375,241059,52.06089,-0.7123278,2017-02-27 11:04:26
30010363,20,20004,30028420,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-02-06 14:46:56,1,412426,185188,51.56544,-1.822104,2022-10-05 15:30:50
6011464,20,20004,30028426,0,,,0,,,,3,0,,,,,,,,2.0,75.0,,,,,,,,,,,,,,3,"open to public, free of charge",,2022-04-09,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,"Car park with disability parking under construction 
Accessible public toilets planned",2022,0,0,,0,0,,1,1,1,12,,,2025-04-30 10:01:27,1,363802,523401,54.60448,-2.56188,2022-10-06 13:52:10
1044800,20,20007,30028574,,,0,,,,,3,1,,,,,,,,4.0,750.0,,12.0,100.0,4.0,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,1,1,0,0,1,0,,2022,0,0,,0,0,,2,1,1,12,,,2025-06-30 12:02:07,1,448924,531608,54.67718,-1.242814,2022-10-27 14:30:07
6000331,20,20004,30028939,0,,,0,,,,3,0,,,,,,,,6.0,70.0,,,,,,,,,,,,,,3,,,2022-10-23,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-03-24 13:59:55,1,569627,162118,51.33286,0.4335813,2023-01-03 15:11:28
1005258,20,20007,30029125,,,0,,,,,3,0,,,,,,,,6.0,1000.0,,12.0,50.0,6.0,,,,,,,,,,3,,Halo Leisure,,,Pay and Play,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,1,1,1,Part of IFI Scheme.,2023,0,0,,1,0,,2,1,1,12,,,2024-10-31 09:11:11,1,350543,241502,52.06968,-2.722925,2023-02-03 13:42:27
6001223,20,20004,30029140,0,,,0,,,,3,0,,,,,,,,4.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2023,0,0,,0,0,,1,1,1,12,,,2025-04-03 11:34:49,1,472533,140478,51.15897,-0.9641426,2023-02-06 16:19:54
30010576,20,20005,30029141,,0,,,,,,,,,,,,,,,,,,,,,1,5.3,10.8,0,0.0,4.2,1,2.8,23.1,3,,Northamptonshire Sport,,,Free Public Access,Public Access,Trust,Trust,0,0,0,0,0,0,0,0,0,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-10-07 11:37:03,1,476399,258478,52.21925,-0.8830689,2023-02-06 16:38:22
6004867,20,20004,30029203,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2010,0,0,,0,0,,1,1,1,12,,,2025-08-28 10:38:35,1,334518,433920,53.79746,-2.99561,2023-02-15 16:16:32
30010643,20,20004,30029364,0,,,0,,,,3,0,,,,,,,,4.0,100.0,,,,,,,,,,,,,,3,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,1,0,0,0,0,0,,2022,0,0,,1,0,,2,1,1,12,,,2025-05-14 15:02:49,1,403059,241559,52.0724,-1.956768,2023-03-14 11:00:31
30010643,20,20007,30029365,,,0,,,,,3,1,,,,,,,,6.0,1000.0,,16.0,50.0,6.0,,,,,,,,,,3,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,1,0,0,0,0,0,,2022,0,0,,1,0,,2,1,1,12,,,2025-05-14 15:02:49,1,403059,241559,52.0724,-1.956768,2023-03-14 11:00:32
1011281,20,20004,30029366,0,,,0,,,,3,0,,,,,,,,4.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-04-03 10:05:52,1,381121,390039,53.40685,-2.285442,2023-03-14 11:20:19
6011153,20,20004,30029397,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2021,0,0,,0,0,,1,1,1,12,,,2024-12-20 15:21:59,1,371632,403892,53.53093,-2.429417,2023-03-21 12:40:20
30010662,20,20004,30029404,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Community Organisation,Others,0,0,0,0,0,0,0,0,0,0,0,,2023,0,0,,0,0,,1,1,1,12,,,2025-08-14 08:44:01,1,446702,111354,50.89977,-1.337248,2023-03-22 11:53:13
30010747,20,20004,30029812,0,,,0,,,,3,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2021,0,0,,0,0,,1,1,1,12,,,2025-04-30 14:24:12,1,361889,168594,51.41508,-2.549401,2023-04-26 12:03:08
1207810,20,20004,30029856,0,,,0,,,,17,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2023,0,0,,0,0,,1,1,1,12,,,2025-09-03 09:50:05,1,340561,553498,54.87271,-2.927769,2023-05-03 16:26:46
30007968,20,20004,30030334,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,YMCA,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,2023,0,0,,0,0,,1,1,1,12,,,2025-06-30 12:34:17,1,480602,352417,53.06295,-0.7986666,2023-06-29 10:42:01
1042387,20,20004,30030365,0,,,0,,,,17,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,1,0,0,0,0,0,0,0,1,0,,2012,0,0,,0,0,,1,1,1,12,,,2025-02-17 11:02:49,1,454956,361811,53.15063,-1.179717,2023-07-05 14:57:59
1042838,20,20004,30030776,0,,,0,,,,9,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,0,0,0,0,0,0,Access onto site through pedestrian entrances/Exits.,2009,1,0,,0,0,,1,1,1,12,,,2025-11-17 09:43:34,1,383428,276976,52.39057,-2.244928,2023-09-05 11:06:56
1208685,20,20004,30030780,0,,,0,,,,9,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,0,0,0,0,1,0,,2012,1,0,,0,0,,1,1,1,12,,,2024-11-01 09:57:44,1,381814,277397,52.3943,-2.268661,2023-09-05 11:31:40
30011177,20,20004,30032149,0,,,0,,,,3,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2023,0,0,,0,0,,1,1,1,12,,,2025-03-20 14:47:22,1,446566,167445,51.40414,-1.331927,2024-01-15 11:49:58
1041405,20,20004,30032257,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2021,0,0,,0,0,,1,1,1,12,,,2025-07-16 10:39:10,1,383974,422374,53.69758,-2.244188,2024-01-31 11:16:38
6005211,20,20004,30032294,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2023,0,0,,0,0,,1,1,1,12,,,2025-07-16 10:30:24,1,379897,419253,53.66938,-2.305744,2024-02-05 18:23:55
1206529,20,20004,30032299,0,,,0,,,,9,0,,,,,,,,2.0,25.0,,,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,0,1,0,".? 6 dedicated accessible spaces, 5 accessible W/C (3 with shower), Auto doors at 3 locations, 3x platform lifts (1x vertical, 2x incline)",2021,0,0,,0,0,,2,1,1,12,,,2025-04-09 09:15:21,1,145871,31396,50.12809,-5.55711,2024-02-06 14:13:11
