Site ID,Facility Type,Facility Subtype,Facility ID,Oval Track Lanes,Oval Track Length,Sprint Straight Length,Straight Track Lanes,Track Lanes,Track Length,Artificial Sports Lighting,Discuss Throw Facility,Hammer Throw Facility,High Jump Facility,Indoor Throw Net for Javelin,Indoor Throws Training - Cage,Infield Surface Type,Javelin Throw Facility,Long Jump Facility,Pole Vault Facility,Shot Put Facility,Steeplechase Water Jump,Track Surface Type,Triple Jump Facility,SpectatorAccom: Capacity Estimate,SpectatorAccom: Checked,SpectatorAccom: Shared Flag,SpectatorAccom: Designated Accessible,SpectatorAccom: Designated Accessible Covered,SpectatorAccom: Designated Accessible Uncovered,SpectatorAccom: Seating,SpectatorAccom: Seating Covered,SpectatorAccom: Seating Uncovered,SpectatorAccom: Standing,SpectatorAccom: Standing Covered,SpectatorAccom: Standing Uncovered,SpectatorAccom: Total Capacity,Operational Status,Operational Status Notes,Operator Name,Date Opened,Expected Opening Date,Accessibility Type (Text),Accessibility Type Group (Text),Management Type (Text),Management Type Group (Text),Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Changing Place Toilets,Disability Notes,Year Built,Year Built Estimated?,Is Refurbished?,Year Refurbished,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Timing Type,Seasonality Type,Start Month,End Month,Closed Date,Closure Reason,Last Updated Date,Meets Active Places Criteria,Easting,Northing,Latitude,Longitude,Created Date
30003094,1,1004,30003188,6,400.0,110,6,,,1,1,1,1,,,11,1,1,1,1,1,18,1,1,1,0,,0,0,,100,0,,0,0,100,3,Owned by Visions.,,,,Pay and Play,Public Access,Sport Club,Others,1,1,1,1,1,1,1,0,0,1,0,,2000,1,0,,1,0,,2,1,1,12,,,2025-11-20 10:42:36,1,545084,186716,51.56068,0.09162457,2016-05-03 14:40:17
30003256,1,1004,30003588,4,400.0,100,4,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2000,1,0,,0,0,,2,1,1,12,,,2024-11-21 14:19:37,1,341168,368530,53.21059,-2.882369,2016-05-12 10:06:34
30003458,1,1004,30004025,6,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,1990,1,0,,1,0,,2,1,1,12,,,2025-05-15 13:16:13,1,434352,146814,51.21949,-1.509502,2016-05-20 15:45:20
1203587,1,1006,30004047,,,,,8,130.0,1,0,0,1,,,,0,0,0,1,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,1,1,0,,2000,0,0,,1,0,,2,1,1,12,,,2024-11-14 09:24:53,1,537613,139069,51.13437,-0.03449261,2016-05-23 11:00:17
30003759,1,1004,30005116,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,1,1,1,1,1,0,0,1,0,,1900,1,0,,0,0,,2,1,1,12,,,2025-05-07 08:53:40,1,391744,321493,52.79096,-2.123864,2016-06-21 16:24:53
30003773,1,1004,30005158,4,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,Marked out seasonally.,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2000,1,0,,0,0,,2,2,4,9,,,2025-01-02 09:47:06,1,255488,133994,51.087,-4.064763,2016-06-22 11:18:31
1005272,1,1004,30006426,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Sports Club / Community Association,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,1,1,1,2,,1996,0,1,2007,1,1,2007,2,1,1,12,2018-03-01,101,2025-10-10 07:35:14,0,341648,268860,52.31474,-2.857407,2016-08-11 10:54:22
1042107,1,1006,30006822,,,,,4,85.0,1,0,0,0,,,,0,0,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,0,1,1,1,1,0,,2000,1,0,,1,0,,2,1,1,12,,,2025-09-22 14:22:38,1,528525,171074,51.42412,-0.1528064,2016-09-19 11:37:06
1103667,1,1004,30007250,6,400.0,100,4,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,MOD,Others,1,0,1,1,1,1,1,1,0,1,0,,1995,0,0,,1,0,,1,1,1,12,,,2025-04-02 10:34:03,1,391285,107645,50.86823,-2.125209,2016-10-14 15:43:16
1014596,1,1006,30007881,,,,,6,120.0,0,0,0,0,,,,0,0,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,Track is shorter than a 400m track.,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2010,0,0,,1,0,,2,1,1,12,,,2025-06-19 10:37:54,1,546148,179180,51.49268,0.1038443,2016-12-02 11:38:11
30004434,1,1004,30007998,8,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,Greenwich Leisure Limited,,,Pay and Play,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,1,1,0,,2016,0,0,,1,0,,2,1,1,12,,,2025-10-23 09:37:00,1,537635,190146,51.59336,-0.01442436,2016-12-13 09:29:18
30003656,1,1004,30010609,8,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2015,0,0,,1,0,,2,1,1,12,,,2025-10-20 08:25:19,1,477294,267460,52.29985,-0.8679156,2017-03-29 09:49:10
6010646,1,1004,30011662,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,Not marked out for the entire year,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,1,1,1,1,1,0,0,1,0,,1968,0,0,,0,0,,2,1,1,12,,,2025-03-03 13:36:27,1,337631,367923,53.20472,-2.93521,2017-06-15 14:34:34
1208279,1,1004,30011665,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,Only marked out in Summer months,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,1,1,0,,1957,0,1,2011,0,0,,2,2,4,9,,,2025-02-06 11:56:08,1,342744,322173,52.79408,-2.850549,2017-06-15 15:16:45
1044824,1,1004,30011736,6,400.0,100,6,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,1931,0,1,2008,1,0,,2,1,1,12,,,2025-02-03 12:41:04,1,351195,386733,53.3752,-2.735059,2017-06-26 10:30:50
30003954,1,1004,30011878,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,Only marked out for summer.,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2000,1,0,,1,0,,2,1,1,12,,,2025-05-13 13:11:13,1,519644,298631,52.57237,-0.2359965,2017-06-30 11:24:32
1041073,1,1004,30011898,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,0,1,1,0,0,0,0,0,0,,1967,0,1,2009,1,0,,2,1,1,12,,,2025-08-18 15:21:34,1,419483,421361,53.68836,-1.706454,2017-07-03 12:49:13
30006292,1,1004,30012235,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,5,Multi use games area.,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2000,1,1,2017,1,0,,1,1,1,12,2019-07-31,101,2023-09-26 15:43:56,0,508818,142912,51.1751,-0.4447096,2017-07-18 15:03:22
1200812,1,1004,30013553,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,1990,1,0,,1,0,,2,1,1,12,,,2025-10-08 08:14:32,1,341380,392579,53.42674,-2.883659,2017-11-02 11:14:45
30006509,1,1004,30013693,8,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,1,1,0,,1,0,,250,0,,0,0,251,3,,,,,Sports Club / Community Association,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,0,1,1,0,,2017,0,0,,1,0,,2,1,1,12,,,2025-05-07 12:21:34,1,510746,167894,51.39928,-0.4094053,2017-11-17 16:00:34
1039723,1,1004,30015243,6,400.0,130,6,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,2004-05-19,,Pay and Play,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2003,0,1,2014,1,1,2011,2,1,1,12,,,2025-11-28 11:35:27,1,506643,182279,51.52936,-0.4640256,2018-04-12 15:03:52
6004125,1,1004,30016007,6,400.0,100,6,,,1,1,1,1,,,11,0,1,0,0,0,19,0,0,1,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,1,1,1,1,1,1,1,1,0,1,0,,1980,1,0,,1,0,,2,1,1,12,,,2025-03-06 12:45:27,1,539843,150896,51.24011,0.001958463,2018-08-10 12:10:19
30007633,1,1004,30016123,8,400.0,110,8,,,1,0,0,0,,,11,1,1,1,0,0,18,1,0,1,0,,1,0,,250,0,,0,0,251,3,,Everyone Active,,,Pay and Play,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,1,1,1,1,,2018,0,0,,1,0,,2,1,1,12,,,2025-12-04 11:43:24,1,499503,156595,51.2998,-0.5741169,2018-09-03 15:59:58
30006670,1,1006,30016222,,,,,4,80.0,0,0,0,0,,,,0,0,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,Everyone Active,,,Private Use,Private,Commercial Management,Commercial,1,1,1,1,1,1,1,1,1,1,0,,2016,1,0,,1,0,,1,1,1,12,,,2025-07-15 18:39:55,1,553042,192617,51.6116,0.2089129,2018-09-10 11:48:05
1003802,1,1004,30016223,7,400.0,100,4,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2000,1,0,,1,0,,1,1,1,12,,,2025-07-15 10:59:19,1,516718,205808,51.73884,-0.3110137,2018-09-10 12:15:35
1203164,1,1006,30016232,,,,,8,60.0,1,0,0,0,,,,0,0,0,0,,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,0,0,1,1,0,0,0,0,0,0,,2000,1,0,,1,0,,1,1,1,12,,,2025-07-02 10:51:40,1,535150,185779,51.55472,-0.05195574,2018-09-11 10:42:40
30007872,1,1004,30016881,6,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,1,0,,1,0,,214,0,,0,0,215,3,,,,,Pay and Play,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,1,1,1,1,,1987,0,1,2018,1,0,,2,1,1,12,,,2025-04-08 08:14:34,1,515113,130706,51.06416,-0.3585835,2018-11-06 14:19:11
6017448,1,1004,30017862,6,400.0,100,6,,,0,1,1,0,,,11,0,0,0,0,0,11,0,0,1,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,0,0,0,0,0,0,0,0,0,0,,2000,1,0,,1,0,,1,1,1,12,,,2026-01-08 10:28:14,1,569524,211871,51.77984,0.4560696,2019-02-22 14:50:58
30008187,1,1004,30018091,8,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,0,0,1,0,0,0,0,0,0,,2018,0,0,,1,0,,2,1,1,12,,,2024-12-03 09:07:40,1,405256,284172,52.45549,-1.924071,2019-03-19 15:10:33
30008207,1,1004,30018194,8,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,1,0,1,1,1,1,1,1,1,1,0,,2002,1,2,,0,0,,2,1,1,12,,,2025-01-14 12:57:27,1,450914,274478,52.36602,-1.253666,2019-03-26 15:20:16
1008225,1,1005,30018395,6,300.0,100,6,,,0,0,0,0,,,18,1,1,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,1,1,0,2 Bays,1990,1,0,,1,0,,1,1,1,12,,,2025-06-06 13:17:49,1,533392,173089,51.4411,-0.08209159,2019-04-18 08:45:03
1205007,1,1004,30018729,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,200m track and 100m straight,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,1,1,1,1,1,1,0,1,0,"Parking, toilets, exits, lifts (building). ",2019,1,0,,1,0,,2,1,1,12,,,2025-12-12 10:17:27,1,510090,114930,50.92333,-0.4350126,2019-06-07 09:54:06
6020635,1,1004,30018976,7,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,under 400m its a straight line 100m track,,,,Private Use,Private,School/College/University (in house),Education,1,0,0,0,0,0,0,0,0,0,0,,2000,0,0,,0,0,,2,1,1,12,,,2025-02-20 12:49:34,1,515218,207671,51.75589,-0.3321105,2019-07-11 10:13:00
30007968,1,1004,30019061,6,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,YMCA,,,Sports Club / Community Association,Public Access,Other,Others,1,1,1,1,1,1,1,1,1,1,1,,2018,0,0,,1,0,,2,1,1,12,,,2025-06-30 12:34:17,1,480602,352417,53.06295,-0.7986666,2019-07-22 12:34:19
1039122,1,1004,30019669,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Private Use,Private,School/College/University (in house),Education,1,0,0,0,0,0,0,0,0,0,0,,2018,1,0,,0,0,,1,1,1,12,2019-07-31,103,2022-04-25 15:49:59,1,487619,168883,51.41222,-0.7415134,2019-10-07 12:26:05
30003337,1,1004,30021090,4,400.0,100,4,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,In state of disrepair,,,,Sports Club / Community Association,Public Access,Sport Club,Others,0,0,0,0,0,0,0,0,0,0,0,,1990,1,1,2005,1,0,,1,1,1,12,,,2025-09-04 09:29:00,1,377479,407125,53.56028,-2.341448,2020-02-20 11:15:41
6021082,1,1004,30021164,8,400.0,150,8,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,1,0,1,0,1,0,,1970,1,0,,1,0,,1,1,1,12,,,2025-08-26 14:25:07,1,536474,184271,51.54085,-0.03345013,2020-02-27 11:04:48
1042116,1,1004,30021606,6,400.0,110,8,,,0,0,0,0,,,11,1,0,0,0,1,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,Derelict.,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,1,0,0,,1990,1,0,,0,0,,1,1,1,12,,,2025-04-29 11:32:39,1,510366,173626,51.45087,-0.4130729,2020-04-03 15:59:29
30006547,1,1004,30023553,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,0,0,0,1,1,0,0,0,0,0,,2011,1,0,,0,0,,2,1,1,12,,,2025-03-10 10:26:03,1,586647,187628,51.55666,0.6910633,2020-11-05 10:01:13
1204426,1,1005,30023981,2,300.0,110,6,,,0,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2020,0,0,,1,0,,1,1,1,12,,,2025-12-02 13:13:55,1,446841,168830,51.41656,-1.327797,2021-01-14 13:03:19
1201371,1,1006,30023985,,,,,6,80.0,0,0,0,0,,,,0,0,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,0,0,1,1,1,1,1,0,0,0,0,,2010,0,0,,1,1,2019,1,1,1,12,,,2025-08-15 13:10:07,1,533219,172098,51.43223,-0.08495189,2021-01-14 14:26:15
6006383,1,1004,30026231,6,400.0,100,8,,,0,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,MOD,Others,1,1,0,1,1,0,1,0,0,1,0,,1999,1,1,2020,2,2,,1,1,1,12,,,2025-11-27 11:10:28,1,492892,157043,51.30494,-0.6687987,2021-08-25 21:14:04
1202849,1,1006,30026232,,,,,4,115.0,0,0,0,0,,,,0,1,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,1,1,1,1,1,1,1,1,1,1,0,,2010,1,0,,1,0,,1,1,1,12,,,2025-05-27 13:44:05,1,411693,438077,53.83883,-1.823792,2021-08-25 21:37:15
1044953,1,1004,30026233,6,400.0,100,6,,,0,1,1,0,,,11,0,1,0,1,0,11,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2012,1,0,,1,0,,1,2,4,7,,,2025-07-01 10:16:46,1,580057,183420,51.521,0.5939636,2021-08-25 22:27:30
1004827,1,1006,30026234,,,,,6,65.0,0,1,0,0,,,,0,1,0,1,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,1,1,1,1,1,0,0,1,0,,2016,0,0,,1,0,,2,1,1,12,,,2025-05-12 06:52:12,1,341552,172376,51.44734,-2.842443,2021-08-25 22:41:10
1205094,1,1004,30026235,8,400.0,100,8,,,1,1,1,1,,,11,1,1,1,1,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2021,0,0,,1,0,,2,1,1,12,,,2025-10-23 10:23:38,1,399892,153646,51.28195,-2.002925,2021-08-25 22:59:31
1201844,1,1006,30026241,,,,,8,100.0,0,0,0,0,,,,0,1,0,0,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2008,1,0,,1,0,,2,1,1,12,,,2025-06-18 12:19:33,1,390081,396665,53.46665,-2.150871,2021-08-26 14:01:54
6018469,1,1004,30026254,4,400.0,100,6,,,1,0,0,0,,,11,1,1,0,1,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,4,,https://www.paddockwoodac.co.uk/,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,0,0,0,0,0,0,,2017,0,0,,1,0,,1,1,1,12,,,2025-03-04 09:42:07,1,566663,144383,51.1744,0.3828207,2021-08-26 16:12:39
1035914,1,1006,30026255,,,,,8,50.0,1,0,0,0,,,,0,1,0,1,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,0,1,1,1,1,1,1,0,0,1,0,,2014,0,0,,1,0,,2,1,1,12,,,2025-02-10 15:31:43,1,532927,186221,51.55922,-0.08383448,2021-08-26 17:22:31
1205204,1,1006,30026256,,,,,3,40.0,0,0,0,1,,,,1,0,0,1,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2009,0,0,,1,0,,2,1,1,12,,,2025-01-27 08:25:37,1,457845,222783,51.9006,-1.160665,2021-08-26 17:34:47
1042524,1,1005,30026257,6,200.0,100,6,,,0,1,0,0,,,11,0,1,0,1,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,2010,0,1,2021,1,0,,2,1,1,12,,,2026-01-12 16:28:00,1,362430,300628,52.60215,-2.556149,2021-08-26 18:27:18
1002128,1,1004,2009255,6,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Pay and Play,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,1,1,1,0,,1991,0,0,,1,1,2014,2,1,1,12,,,2024-12-20 13:55:27,1,551404,177520,51.47638,0.178776,
1013948,1,1007,30026276,,,,,,,1,1,1,0,,,,1,0,0,1,,,0,0,0,0,,0,0,,0,0,,0,0,0,3,Grass area outside stadium.,,,,Sports Club / Community Association,Public Access,Sport Club,Others,1,1,1,1,1,1,1,1,1,1,0,,1964,0,1,2013,1,0,,2,1,1,12,,,2025-04-30 09:29:11,1,523180,190928,51.60374,-0.222709,2021-09-02 15:08:09
1003185,1,1006,30026337,,,,,5,125.0,0,0,0,0,,,,0,1,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2021,0,0,,1,1,2021,1,1,1,12,,,2025-01-08 11:27:00,1,520266,164082,51.36308,-0.2739063,2021-09-08 13:30:44
1009834,1,1005,30026401,2,200.0,100,6,,,1,0,0,0,,,18,0,1,0,0,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2006,0,0,,1,0,,2,1,1,12,,,2025-10-03 11:47:02,1,402277,290066,52.5085,-1.967875,2021-09-16 15:22:19
30009880,1,1005,30026463,5,150.0,55,5,,,0,0,0,0,,,18,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2018,0,0,,1,0,,1,1,1,12,,,2025-03-11 09:31:41,1,514370,176867,51.47921,-0.3544259,2021-10-04 14:01:02
1008877,1,1006,30026473,,,,,8,150.0,0,0,0,0,,,,0,1,0,0,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2013,0,0,,1,0,,2,1,1,12,,,2025-05-01 10:33:46,1,486342,105691,50.8443,-0.7749904,2021-10-05 17:34:59
1101151,1,1007,30026475,,,,,,,0,1,1,0,,,,1,0,0,1,,,0,0,0,0,,0,0,,0,0,,0,0,0,3,Fenced off from running track.,PARKWOOD LEISURE,,,Sports Club / Community Association,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,0,1,1,0,,2007,0,0,,1,0,,2,1,1,12,,,2024-12-13 15:20:21,1,446084,341634,52.97011,-1.315244,2021-10-06 08:48:00
30009903,1,1006,30026560,,,,,4,40.0,0,0,0,0,,,,0,0,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Pay and Play,Public Access,School/College/University (in house),Education,1,0,1,1,1,1,1,0,0,1,0,,2018,0,0,,0,0,,2,1,1,12,,,2025-04-09 11:39:13,1,519140,183123,51.53446,-0.2836539,2021-10-19 10:51:14
30005922,1,1005,30026592,4,130.0,40,4,,,0,0,0,0,,,18,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Private Use,Private,School/College/University (in house),Education,0,0,1,1,1,0,1,0,0,0,0,,2014,0,0,,1,0,,1,1,1,12,2023-07-23,201,2023-11-16 12:19:01,1,521469,180667,51.51188,-0.2509519,2021-10-25 17:32:27
1045556,1,1006,30026593,,,,,6,130.0,0,0,0,0,,,,0,1,0,0,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,0,1,0,,2017,0,0,,1,0,,2,1,1,12,,,2025-07-04 10:35:19,1,517608,105221,50.83458,-0.3312114,2021-10-25 17:39:47
1010244,1,1006,30026594,,,,,8,100.0,0,0,0,0,,,,0,1,0,0,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2010,0,0,,1,0,,2,1,1,12,,,2026-01-08 13:19:41,1,354526,178665,51.50508,-2.656577,2021-10-25 17:42:28
1205137,1,1006,30026595,,,,,8,110.0,0,0,0,1,,,,1,1,0,1,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,0,1,1,1,1,1,0,0,0,0,,2012,0,0,,1,0,,1,1,1,12,,,2025-12-23 15:20:49,1,416086,131180,51.07972,-1.771733,2021-10-25 17:48:07
1011332,1,1006,30026663,,,,,6,110.0,0,0,0,0,,,,0,0,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Pay and Play,Public Access,Sport Club,Others,1,1,1,1,1,1,0,0,0,1,0,Track Not Suitable for Wheelchair Users,2005,0,0,,1,0,,2,1,1,12,,,2024-12-17 09:57:08,1,378729,389120,53.39849,-2.321361,2021-11-03 16:09:47
1005313,1,1009,30026687,,,60,8,,,,,,1,1,1,,,1,1,1,,18,1,0,0,0,0,,,0,,,0,,,0,3,,Alive West Norfolk,,,Sports Club / Community Association,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,1,1,0,"The Fitness Studio is IFI accredited and an Intran system is available at the Centre., Parking: 11 disabled parking bays available",1991,1,2,,1,0,,2,1,1,12,,,2025-03-21 15:47:51,1,563211,321072,52.76262,0.417433,2021-11-08 17:22:03
6013701,1,1005,30027023,4,200.0,75,6,,,0,0,0,0,,,18,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,0,1,0,0,1,0,,2020,0,0,,0,0,,1,1,1,12,,,2025-04-15 10:50:56,1,413931,293879,52.54261,-1.796006,2022-01-21 18:51:41
